OrderID,OrderDate,ProductID,ProductName,Category,Brand,SubCategory,Price,Quantity,Revenue,DiscountPercent,DiscountAmount,FinalRevenue,CustomerID,CustomerName,City,State,Region,SalesChannel,PaymentMethod
O2172,2025-07-11,P002,Bluetooth Speaker,Electronics,JBL,Audio,461.98,1,461.98,18,83.16,378.82,CUST5073,Customer_3788,New Delhi,Delhi,North,Website,Debit Card
O2173,2025-02-05,P005,Laptop Bag,Accessories,Dell,Bags,1349.8,4,5399.2,25,1349.8,4049.4,CUST4739,Customer_6313,Bengaluru,Karnataka,North,JioMart,Debit Card
O2174,2025-09-08,P003,Smart Watch,Electronics,Noise,Wearable,1067.92,2,2135.84,35,747.54,1388.3,CUST1640,Customer_5696,New Delhi,Delhi,West,JioMart,Debit Card
O2175,2025-01-16,P009,LED Monitor,Electronics,Samsung,Display,1549.25,2,3098.5,17,526.75,2571.75,CUST5362,Customer_1255,Vadodara,Gujarat,Central,Flipkart,UPI
O2176,2025-12-05,P004,Power Bank,Electronics,Mi,Accessories,1504.27,3,4512.8099999999995,20,902.56,3610.25,CUST8889,Customer_576,Lucknow,Uttar Pradesh,North,Meesho,PhonePe
O2177,2025-05-28,P003,Smart Watch,Electronics,Noise,Wearable,3702.26,2,7404.52,23,1703.04,5701.48,CUST9061,Customer_3668,Rajkot,Gujarat,West,Amazon,UPI
O2178,2025-09-04,P005,Laptop Bag,Accessories,Dell,Bags,3236.38,2,6472.76,26,1682.92,4789.84,CUST5452,Customer_2538,Bengaluru,Karnataka,East,JioMart,Debit Card
O2179,2025-03-30,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4996.69,1,4996.69,11,549.64,4447.05,CUST6806,Customer_117,Surat,Gujarat,North,Amazon,Paytm
O2180,2025-07-11,P001,Wireless Earphones,Electronics,boAt,Audio,2565.34,2,5130.68,6,307.84,4822.84,CUST1381,Customer_7561,Kolkata,West Bengal,East,Meesho,Paytm
O2181,2025-06-28,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,1676.67,2,3353.34,32,1073.07,2280.27,CUST3265,Customer_7925,Noida,Uttar Pradesh,East,Website,UPI
O2182,2025-09-15,P007,Water Bottle,Fitness,Decathlon,Accessories,4026.83,3,12080.49,22,2657.71,9422.78,CUST2963,Customer_151,Coimbatore,Tamil Nadu,South,Website,Credit Card
O2183,2025-01-18,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2534.98,2,5069.96,13,659.09,4410.87,CUST6917,Customer_8067,Kolkata,West Bengal,East,Amazon,UPI
O2184,2025-12-31,P008,Office Chair,Furniture,GreenSoul,Office,2206.56,3,6619.68,33,2184.49,4435.19,CUST7342,Customer_5706,Coimbatore,Tamil Nadu,Central,Meesho,Cash on Delivery
O2185,2025-02-14,P001,Wireless Earphones,Electronics,boAt,Audio,2555.43,2,5110.86,34,1737.69,3373.17,CUST2536,Customer_5553,New Delhi,Delhi,East,Amazon,Cash on Delivery
O2186,2025-01-14,P005,Laptop Bag,Accessories,Dell,Bags,2326.17,3,6978.51,39,2721.62,4256.89,CUST1762,Customer_3393,Kolkata,West Bengal,Central,Website,Paytm
O2187,2025-05-18,P006,Running Shoes,Fashion,Nike,Footwear,3101.19,3,9303.57,26,2418.93,6884.64,CUST8543,Customer_3720,Lucknow,Uttar Pradesh,North,Flipkart,Cash on Delivery
O2188,2025-08-03,P004,Power Bank,Electronics,Mi,Accessories,2267.35,1,2267.35,27,612.18,1655.17,CUST3750,Customer_9168,Surat,Gujarat,North,Flipkart,UPI
O2189,2025-01-02,P009,LED Monitor,Electronics,Samsung,Display,396.44,2,792.88,27,214.08,578.8,CUST4377,Customer_8313,Mysuru,Karnataka,West,Meesho,Debit Card
O2190,2025-06-25,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2686.27,3,8058.8099999999995,31,2498.23,5560.58,CUST6703,Customer_2774,Nagpur,Maharashtra,West,Amazon,UPI
O2191,2025-01-10,P001,Wireless Earphones,Electronics,boAt,Audio,1011.88,2,2023.76,31,627.37,1396.39,CUST8852,Customer_5391,Bengaluru,Karnataka,Central,JioMart,Debit Card
O2192,2025-02-28,P005,Laptop Bag,Accessories,Dell,Bags,2567.35,3,7702.049999999999,11,847.23,6854.82,CUST2394,Customer_6622,Kolkata,West Bengal,East,Amazon,UPI
O2193,2025-11-02,P001,Wireless Earphones,Electronics,boAt,Audio,2216.42,2,4432.84,17,753.58,3679.26,CUST1120,Customer_2592,New Delhi,Delhi,West,Flipkart,PhonePe
O2194,2025-03-24,P001,Wireless Earphones,Electronics,boAt,Audio,1489.06,2,2978.12,20,595.62,2382.5,CUST7315,Customer_7341,New Delhi,Delhi,North,Website,UPI
O2195,2025-09-08,P007,Water Bottle,Fitness,Decathlon,Accessories,2410.89,1,2410.89,13,313.42,2097.47,CUST5971,Customer_2943,Bengaluru,Karnataka,West,Flipkart,Debit Card
O2196,2025-12-09,P001,Wireless Earphones,Electronics,boAt,Audio,4847.91,3,14543.73,28,4072.24,10471.49,CUST1012,Customer_3750,New Delhi,Delhi,North,Amazon,Cash on Delivery
O2197,2025-03-21,P002,Bluetooth Speaker,Electronics,JBL,Audio,1012.0,3,3036.0,32,971.52,2064.48,CUST8550,Customer_2604,New Delhi,Delhi,South,Amazon,Credit Card
O2198,2025-10-22,P007,Water Bottle,Fitness,Decathlon,Accessories,4516.08,2,9032.16,25,2258.04,6774.12,CUST3396,Customer_7513,Mysuru,Karnataka,West,Website,UPI
O2199,2025-10-01,P001,Wireless Earphones,Electronics,boAt,Audio,843.68,1,843.68,36,303.72,539.96,CUST5416,Customer_7550,Chennai,Tamil Nadu,North,Flipkart,Credit Card
O2200,2025-01-09,P007,Water Bottle,Fitness,Decathlon,Accessories,4286.77,2,8573.54,22,1886.18,6687.36,CUST3928,Customer_2845,Vadodara,Gujarat,West,Amazon,Paytm
O2201,2025-07-17,P008,Office Chair,Furniture,GreenSoul,Office,3968.1,2,7936.2,35,2777.67,5158.53,CUST1465,Customer_8762,Nashik,Maharashtra,East,Meesho,Debit Card
O2202,2025-08-24,P007,Water Bottle,Fitness,Decathlon,Accessories,2144.67,1,2144.67,28,600.51,1544.16,CUST3440,Customer_115,Vadodara,Gujarat,South,Flipkart,PhonePe
O2203,2025-05-10,P008,Office Chair,Furniture,GreenSoul,Office,4615.59,1,4615.59,13,600.03,4015.56,CUST5763,Customer_6487,Kolkata,West Bengal,Central,Website,PhonePe
O2204,2025-09-10,P005,Laptop Bag,Accessories,Dell,Bags,2205.04,2,4410.08,37,1631.73,2778.35,CUST1902,Customer_9938,Nashik,Maharashtra,West,JioMart,Paytm
O2205,2025-02-27,P005,Laptop Bag,Accessories,Dell,Bags,2871.35,4,11485.4,7,803.98,10681.42,CUST6970,Customer_5319,Kolkata,West Bengal,Central,Amazon,Debit Card
O2206,2025-01-29,P003,Smart Watch,Electronics,Noise,Wearable,1694.04,3,5082.12,32,1626.28,3455.84,CUST7637,Customer_5235,Kolkata,West Bengal,East,JioMart,Credit Card
O2207,2025-10-21,P001,Wireless Earphones,Electronics,boAt,Audio,1340.1,3,4020.2999999999997,36,1447.31,2572.99,CUST9734,Customer_2627,New Delhi,Delhi,South,Amazon,UPI
O2208,2025-06-16,P006,Running Shoes,Fashion,Nike,Footwear,1924.97,4,7699.88,12,923.99,6775.89,CUST3258,Customer_7392,Nashik,Maharashtra,South,Amazon,Credit Card
O2209,2025-04-02,P007,Water Bottle,Fitness,Decathlon,Accessories,3006.41,2,6012.82,40,2405.13,3607.69,CUST1013,Customer_6615,Surat,Gujarat,East,JioMart,PhonePe
O2210,2025-09-05,P004,Power Bank,Electronics,Mi,Accessories,3277.74,3,9833.22,8,786.66,9046.56,CUST2158,Customer_604,New Delhi,Delhi,East,JioMart,Debit Card
O2211,2025-05-09,P007,Water Bottle,Fitness,Decathlon,Accessories,3509.76,2,7019.52,29,2035.66,4983.86,CUST6006,Customer_508,Ahmedabad,Gujarat,North,Flipkart,PhonePe
O2212,2025-08-18,P001,Wireless Earphones,Electronics,boAt,Audio,799.57,3,2398.71,8,191.9,2206.81,CUST3221,Customer_1421,Kolkata,West Bengal,North,Amazon,Cash on Delivery
O2213,2025-09-09,P008,Office Chair,Furniture,GreenSoul,Office,1673.37,3,5020.11,38,1907.64,3112.47,CUST3978,Customer_1416,New Delhi,Delhi,South,Meesho,Cash on Delivery
O2214,2025-04-16,P003,Smart Watch,Electronics,Noise,Wearable,2495.64,1,2495.64,39,973.3,1522.34,CUST4874,Customer_7958,Lucknow,Uttar Pradesh,Central,Meesho,Paytm
O2215,2025-12-20,P005,Laptop Bag,Accessories,Dell,Bags,2360.27,4,9441.08,8,755.29,8685.79,CUST1360,Customer_2654,Kolkata,West Bengal,West,Website,Paytm
O2216,2025-03-28,P003,Smart Watch,Electronics,Noise,Wearable,1477.86,1,1477.86,23,339.91,1137.95,CUST6829,Customer_1818,Kolkata,West Bengal,West,Flipkart,PhonePe
O2217,2025-05-24,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2729.82,1,2729.82,21,573.26,2156.56,CUST5441,Customer_8911,Chennai,Tamil Nadu,Central,Website,Paytm
O2218,2025-04-30,P004,Power Bank,Electronics,Mi,Accessories,4576.45,4,18305.8,9,1647.52,16658.28,CUST9999,Customer_1277,Coimbatore,Tamil Nadu,South,Meesho,PhonePe
O2219,2025-01-20,P006,Running Shoes,Fashion,Nike,Footwear,537.42,2,1074.84,36,386.94,687.9,CUST9083,Customer_9556,Coimbatore,Tamil Nadu,West,Website,Credit Card
O2220,2025-05-21,P004,Power Bank,Electronics,Mi,Accessories,2029.43,4,8117.72,23,1867.08,6250.64,CUST8293,Customer_5565,New Delhi,Delhi,North,Website,PhonePe
O2221,2025-12-13,P002,Bluetooth Speaker,Electronics,JBL,Audio,579.68,1,579.68,10,57.97,521.71,CUST2372,Customer_3081,Lucknow,Uttar Pradesh,West,Website,Credit Card
O2222,2025-04-22,P004,Power Bank,Electronics,Mi,Accessories,3164.72,1,3164.72,25,791.18,2373.54,CUST9876,Customer_4372,Surat,Gujarat,Central,Amazon,Cash on Delivery
O2223,2025-03-31,P007,Water Bottle,Fitness,Decathlon,Accessories,1134.53,3,3403.59,27,918.97,2484.62,CUST7705,Customer_1498,Kolkata,West Bengal,East,Meesho,Paytm
O2224,2025-08-02,P003,Smart Watch,Electronics,Noise,Wearable,4192.55,1,4192.55,19,796.58,3395.97,CUST4009,Customer_2354,Pune,Maharashtra,Central,Amazon,Cash on Delivery
O2225,2025-09-04,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,1237.09,4,4948.36,7,346.39,4601.97,CUST6099,Customer_8433,Chennai,Tamil Nadu,Central,JioMart,Debit Card
O2226,2025-03-05,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2665.45,2,5330.9,34,1812.51,3518.39,CUST4016,Customer_6403,Bengaluru,Karnataka,West,Website,Credit Card
O2227,2025-06-14,P001,Wireless Earphones,Electronics,boAt,Audio,3962.0,1,3962.0,31,1228.22,2733.78,CUST5929,Customer_4186,Ahmedabad,Gujarat,West,Meesho,Paytm
O2228,2025-03-14,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2551.62,1,2551.62,25,637.9,1913.72,CUST7247,Customer_4384,Mumbai,Maharashtra,North,JioMart,Cash on Delivery
O2229,2025-06-07,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3407.46,2,6814.92,5,340.75,6474.17,CUST1117,Customer_2475,Bengaluru,Karnataka,North,Meesho,PhonePe
O2230,2025-05-29,P007,Water Bottle,Fitness,Decathlon,Accessories,1459.39,1,1459.39,11,160.53,1298.86,CUST1018,Customer_4672,Bengaluru,Karnataka,West,Website,Debit Card
O2231,2025-08-06,P005,Laptop Bag,Accessories,Dell,Bags,2991.06,2,5982.12,13,777.68,5204.44,CUST5873,Customer_1551,Ahmedabad,Gujarat,East,Flipkart,Debit Card
O2232,2025-06-04,P001,Wireless Earphones,Electronics,boAt,Audio,1447.34,4,5789.36,26,1505.23,4284.13,CUST9759,Customer_1325,Chennai,Tamil Nadu,South,Website,PhonePe
O2233,2025-09-08,P002,Bluetooth Speaker,Electronics,JBL,Audio,408.92,4,1635.68,17,278.07,1357.61,CUST5558,Customer_3534,Coimbatore,Tamil Nadu,North,Meesho,Paytm
O2234,2025-09-28,P007,Water Bottle,Fitness,Decathlon,Accessories,1850.58,3,5551.74,10,555.17,4996.57,CUST5467,Customer_6278,Bengaluru,Karnataka,Central,Meesho,Credit Card
O2235,2025-03-28,P008,Office Chair,Furniture,GreenSoul,Office,326.39,2,652.78,37,241.53,411.25,CUST3452,Customer_3311,Noida,Uttar Pradesh,Central,Website,Cash on Delivery
O2236,2025-08-12,P001,Wireless Earphones,Electronics,boAt,Audio,380.74,4,1522.96,40,609.18,913.78,CUST4728,Customer_9980,Kolkata,West Bengal,Central,Meesho,Paytm
O2237,2025-08-10,P009,LED Monitor,Electronics,Samsung,Display,2573.58,2,5147.16,16,823.55,4323.61,CUST7313,Customer_9022,Pune,Maharashtra,South,Flipkart,PhonePe
O2238,2025-01-01,P004,Power Bank,Electronics,Mi,Accessories,4139.48,3,12418.439999999999,36,4470.64,7947.8,CUST8346,Customer_3798,Mysuru,Karnataka,Central,Flipkart,UPI
O2239,2025-10-14,P004,Power Bank,Electronics,Mi,Accessories,2267.63,4,9070.52,37,3356.09,5714.43,CUST1483,Customer_5809,Pune,Maharashtra,West,Meesho,PhonePe
O2240,2025-07-22,P002,Bluetooth Speaker,Electronics,JBL,Audio,748.54,2,1497.08,19,284.45,1212.63,CUST9522,Customer_1054,Kolkata,West Bengal,South,Meesho,Cash on Delivery
O2241,2025-11-04,P007,Water Bottle,Fitness,Decathlon,Accessories,3628.67,4,14514.68,16,2322.35,12192.33,CUST6964,Customer_3057,Nashik,Maharashtra,Central,Meesho,Paytm
O2242,2025-07-28,P008,Office Chair,Furniture,GreenSoul,Office,2653.56,2,5307.12,12,636.85,4670.27,CUST9461,Customer_2314,Coimbatore,Tamil Nadu,East,Meesho,UPI
O2243,2025-08-20,P006,Running Shoes,Fashion,Nike,Footwear,3937.37,3,11812.11,35,4134.24,7677.87,CUST4916,Customer_4495,New Delhi,Delhi,Central,JioMart,Paytm
O2244,2025-05-10,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4803.34,3,14410.02,8,1152.8,13257.22,CUST7891,Customer_4241,Nashik,Maharashtra,North,Website,PhonePe
O2245,2025-04-08,P006,Running Shoes,Fashion,Nike,Footwear,2317.55,2,4635.1,29,1344.18,3290.92,CUST1090,Customer_4384,Kolkata,West Bengal,Central,JioMart,Debit Card
O2246,2025-07-24,P003,Smart Watch,Electronics,Noise,Wearable,3968.16,3,11904.48,29,3452.3,8452.18,CUST2879,Customer_8671,Lucknow,Uttar Pradesh,Central,JioMart,Paytm
O2247,2025-04-19,P009,LED Monitor,Electronics,Samsung,Display,4456.26,3,13368.78,27,3609.57,9759.21,CUST1224,Customer_7610,Bengaluru,Karnataka,North,Amazon,Credit Card
O2248,2025-08-04,P005,Laptop Bag,Accessories,Dell,Bags,961.37,4,3845.48,37,1422.83,2422.65,CUST9231,Customer_9558,Lucknow,Uttar Pradesh,West,Amazon,Paytm
O2249,2025-08-10,P009,LED Monitor,Electronics,Samsung,Display,723.56,3,2170.68,40,868.27,1302.41,CUST5377,Customer_9499,Rajkot,Gujarat,North,Flipkart,UPI
O2250,2025-07-22,P007,Water Bottle,Fitness,Decathlon,Accessories,2157.26,1,2157.26,30,647.18,1510.08,CUST9297,Customer_5025,Mysuru,Karnataka,South,Flipkart,PhonePe
O2251,2025-09-01,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,613.14,4,2452.56,17,416.94,2035.62,CUST8566,Customer_4755,Chennai,Tamil Nadu,East,Flipkart,Debit Card
O2252,2025-06-26,P006,Running Shoes,Fashion,Nike,Footwear,4430.36,3,13291.079999999998,25,3322.77,9968.31,CUST1483,Customer_6679,Coimbatore,Tamil Nadu,North,Flipkart,Cash on Delivery
O2253,2025-11-10,P004,Power Bank,Electronics,Mi,Accessories,4112.02,2,8224.04,29,2384.97,5839.07,CUST7125,Customer_8160,Mumbai,Maharashtra,East,JioMart,Credit Card
O2254,2025-03-25,P005,Laptop Bag,Accessories,Dell,Bags,3893.14,1,3893.14,17,661.83,3231.31,CUST2033,Customer_9779,Lucknow,Uttar Pradesh,East,Flipkart,PhonePe
O2255,2025-05-06,P001,Wireless Earphones,Electronics,boAt,Audio,4419.77,1,4419.77,25,1104.94,3314.83,CUST7217,Customer_8006,Noida,Uttar Pradesh,East,Amazon,Cash on Delivery
O2256,2025-11-11,P009,LED Monitor,Electronics,Samsung,Display,492.78,3,1478.34,26,384.37,1093.97,CUST8328,Customer_8233,Bengaluru,Karnataka,Central,Amazon,Cash on Delivery
O2257,2025-05-18,P005,Laptop Bag,Accessories,Dell,Bags,1147.63,3,3442.8900000000003,12,413.15,3029.74,CUST1529,Customer_8765,Vadodara,Gujarat,North,Meesho,Cash on Delivery
O2258,2025-04-10,P004,Power Bank,Electronics,Mi,Accessories,649.36,3,1948.08,29,564.94,1383.14,CUST2458,Customer_9090,Chennai,Tamil Nadu,West,Flipkart,Credit Card
O2259,2025-10-20,P008,Office Chair,Furniture,GreenSoul,Office,1324.39,2,2648.78,20,529.76,2119.02,CUST6089,Customer_4969,Kolkata,West Bengal,South,Website,Credit Card
O2260,2025-07-06,P005,Laptop Bag,Accessories,Dell,Bags,3776.56,2,7553.12,12,906.37,6646.75,CUST9524,Customer_582,Kolkata,West Bengal,West,JioMart,Credit Card
O2261,2025-11-16,P003,Smart Watch,Electronics,Noise,Wearable,1106.26,3,3318.7799999999997,8,265.5,3053.28,CUST2891,Customer_1552,Surat,Gujarat,South,Meesho,Credit Card
O2262,2025-04-19,P001,Wireless Earphones,Electronics,boAt,Audio,2182.82,2,4365.64,24,1047.75,3317.89,CUST7985,Customer_7634,Nagpur,Maharashtra,Central,JioMart,Paytm
O2263,2025-12-07,P003,Smart Watch,Electronics,Noise,Wearable,2592.03,3,7776.09,26,2021.78,5754.31,CUST3532,Customer_8345,Kolkata,West Bengal,Central,Flipkart,Credit Card
O2264,2025-08-02,P002,Bluetooth Speaker,Electronics,JBL,Audio,1059.55,1,1059.55,5,52.98,1006.57,CUST6287,Customer_9912,Nashik,Maharashtra,Central,Amazon,Paytm
O2265,2025-01-14,P007,Water Bottle,Fitness,Decathlon,Accessories,300.71,2,601.42,14,84.2,517.22,CUST8578,Customer_9531,New Delhi,Delhi,East,Meesho,Credit Card
O2266,2025-03-27,P006,Running Shoes,Fashion,Nike,Footwear,3659.48,2,7318.96,30,2195.69,5123.27,CUST7295,Customer_3594,New Delhi,Delhi,Central,Website,Credit Card
O2267,2025-06-19,P004,Power Bank,Electronics,Mi,Accessories,4534.61,1,4534.61,15,680.19,3854.42,CUST6048,Customer_613,New Delhi,Delhi,West,JioMart,Debit Card
O2268,2025-04-05,P007,Water Bottle,Fitness,Decathlon,Accessories,4911.52,3,14734.560000000001,22,3241.6,11492.96,CUST1180,Customer_995,Coimbatore,Tamil Nadu,Central,Meesho,Paytm
O2269,2025-03-18,P009,LED Monitor,Electronics,Samsung,Display,2433.57,3,7300.710000000001,36,2628.26,4672.45,CUST4825,Customer_1899,Kolkata,West Bengal,West,Meesho,Credit Card
O2270,2025-10-26,P001,Wireless Earphones,Electronics,boAt,Audio,4148.03,3,12444.09,28,3484.35,8959.74,CUST6472,Customer_4793,Coimbatore,Tamil Nadu,North,Website,Debit Card
O2271,2025-07-02,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2534.24,2,5068.48,36,1824.65,3243.83,CUST1183,Customer_2458,Kolkata,West Bengal,Central,Amazon,PhonePe
O2272,2025-10-12,P001,Wireless Earphones,Electronics,boAt,Audio,3263.15,1,3263.15,7,228.42,3034.73,CUST7157,Customer_5883,Vadodara,Gujarat,South,JioMart,Paytm
O2273,2025-01-03,P005,Laptop Bag,Accessories,Dell,Bags,3722.9,2,7445.8,15,1116.87,6328.93,CUST4774,Customer_4573,Noida,Uttar Pradesh,South,Amazon,Debit Card
O2274,2025-11-26,P001,Wireless Earphones,Electronics,boAt,Audio,379.99,1,379.99,40,152.0,227.99,CUST8264,Customer_5293,Mysuru,Karnataka,North,Flipkart,Debit Card
O2275,2025-08-20,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3233.71,3,9701.130000000001,12,1164.14,8536.99,CUST3041,Customer_6618,Kolkata,West Bengal,South,Website,Paytm
O2276,2025-07-18,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3997.78,3,11993.34,37,4437.54,7555.8,CUST6129,Customer_8983,Surat,Gujarat,South,Amazon,Cash on Delivery
O2277,2025-06-20,P002,Bluetooth Speaker,Electronics,JBL,Audio,4299.62,4,17198.48,27,4643.59,12554.89,CUST4847,Customer_6751,New Delhi,Delhi,North,Flipkart,UPI
O2278,2025-12-27,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4101.27,1,4101.27,33,1353.42,2747.85,CUST2678,Customer_1647,Noida,Uttar Pradesh,South,JioMart,Debit Card
O2279,2025-04-26,P003,Smart Watch,Electronics,Noise,Wearable,3334.14,4,13336.56,32,4267.7,9068.86,CUST7418,Customer_4102,Pune,Maharashtra,South,JioMart,Credit Card
O2280,2025-05-25,P003,Smart Watch,Electronics,Noise,Wearable,3789.99,3,11369.97,26,2956.19,8413.78,CUST8156,Customer_6362,Bengaluru,Karnataka,North,Website,PhonePe
O2281,2025-11-20,P003,Smart Watch,Electronics,Noise,Wearable,2062.17,3,6186.51,20,1237.3,4949.21,CUST1905,Customer_8055,Ahmedabad,Gujarat,North,Flipkart,PhonePe
O2282,2025-06-02,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,1798.21,4,7192.84,13,935.07,6257.77,CUST9755,Customer_1045,New Delhi,Delhi,North,Amazon,Credit Card
O2283,2025-06-03,P004,Power Bank,Electronics,Mi,Accessories,3883.06,4,15532.24,38,5902.25,9629.99,CUST7727,Customer_2656,Mumbai,Maharashtra,East,Amazon,UPI
O2284,2025-12-10,P009,LED Monitor,Electronics,Samsung,Display,4864.49,4,19457.96,13,2529.53,16928.43,CUST1999,Customer_790,Nashik,Maharashtra,South,JioMart,UPI
O2285,2025-08-29,P005,Laptop Bag,Accessories,Dell,Bags,4181.84,1,4181.84,26,1087.28,3094.56,CUST9340,Customer_9667,Bengaluru,Karnataka,East,Meesho,Paytm
O2286,2025-02-02,P008,Office Chair,Furniture,GreenSoul,Office,1516.93,1,1516.93,31,470.25,1046.68,CUST1303,Customer_6956,Lucknow,Uttar Pradesh,North,Amazon,Debit Card
O2287,2025-03-23,P009,LED Monitor,Electronics,Samsung,Display,891.63,2,1783.26,37,659.81,1123.45,CUST6152,Customer_6213,Noida,Uttar Pradesh,Central,JioMart,Paytm
O2288,2025-10-12,P004,Power Bank,Electronics,Mi,Accessories,3914.74,2,7829.48,23,1800.78,6028.7,CUST9133,Customer_723,Chennai,Tamil Nadu,West,Flipkart,UPI
O2289,2025-01-21,P003,Smart Watch,Electronics,Noise,Wearable,1214.37,4,4857.48,7,340.02,4517.46,CUST7410,Customer_2662,Noida,Uttar Pradesh,Central,Amazon,UPI
O2290,2025-03-21,P006,Running Shoes,Fashion,Nike,Footwear,3157.55,4,12630.2,23,2904.95,9725.25,CUST1974,Customer_49,Coimbatore,Tamil Nadu,East,JioMart,PhonePe
O2291,2025-01-04,P003,Smart Watch,Electronics,Noise,Wearable,1798.0,3,5394.0,25,1348.5,4045.5,CUST4774,Customer_5451,Bengaluru,Karnataka,South,Flipkart,PhonePe
O2292,2025-09-12,P003,Smart Watch,Electronics,Noise,Wearable,1352.2,2,2704.4,26,703.14,2001.26,CUST8048,Customer_9608,New Delhi,Delhi,West,JioMart,Credit Card
O2293,2025-12-12,P002,Bluetooth Speaker,Electronics,JBL,Audio,3771.95,1,3771.95,26,980.71,2791.24,CUST1406,Customer_9952,Kolkata,West Bengal,North,Website,UPI
O2294,2025-04-04,P001,Wireless Earphones,Electronics,boAt,Audio,2103.78,4,8415.12,13,1093.97,7321.15,CUST1927,Customer_1346,Mysuru,Karnataka,West,Amazon,Paytm
O2295,2025-12-04,P001,Wireless Earphones,Electronics,boAt,Audio,1671.95,1,1671.95,21,351.11,1320.84,CUST8981,Customer_2770,Mysuru,Karnataka,North,Website,Cash on Delivery
O2296,2025-08-26,P001,Wireless Earphones,Electronics,boAt,Audio,1456.79,4,5827.16,35,2039.51,3787.65,CUST8447,Customer_2516,Noida,Uttar Pradesh,South,Meesho,Cash on Delivery
O2297,2025-03-02,P002,Bluetooth Speaker,Electronics,JBL,Audio,2242.88,2,4485.76,23,1031.72,3454.04,CUST5258,Customer_8230,New Delhi,Delhi,East,Flipkart,Debit Card
O2298,2025-07-17,P005,Laptop Bag,Accessories,Dell,Bags,2861.77,1,2861.77,27,772.68,2089.09,CUST7728,Customer_4167,New Delhi,Delhi,North,Amazon,Paytm
O2299,2025-05-15,P001,Wireless Earphones,Electronics,boAt,Audio,2930.69,4,11722.76,30,3516.83,8205.93,CUST9023,Customer_7739,Chennai,Tamil Nadu,South,Website,Debit Card
O2300,2025-08-06,P005,Laptop Bag,Accessories,Dell,Bags,2676.94,4,10707.76,6,642.47,10065.29,CUST7366,Customer_4924,Kolkata,West Bengal,East,JioMart,Cash on Delivery
O2301,2025-05-10,P002,Bluetooth Speaker,Electronics,JBL,Audio,1272.23,1,1272.23,19,241.72,1030.51,CUST8973,Customer_9887,Kolkata,West Bengal,South,Amazon,UPI
O2302,2025-06-26,P004,Power Bank,Electronics,Mi,Accessories,2595.64,1,2595.64,23,597.0,1998.64,CUST8996,Customer_9337,Vadodara,Gujarat,North,Flipkart,Credit Card
O2303,2025-09-04,P007,Water Bottle,Fitness,Decathlon,Accessories,2942.5,1,2942.5,37,1088.72,1853.78,CUST1148,Customer_5184,Rajkot,Gujarat,Central,Meesho,PhonePe
O2304,2025-06-23,P003,Smart Watch,Electronics,Noise,Wearable,341.78,3,1025.34,26,266.59,758.75,CUST2920,Customer_3050,Chennai,Tamil Nadu,East,Website,Cash on Delivery
O2305,2025-09-21,P009,LED Monitor,Electronics,Samsung,Display,2234.88,4,8939.52,35,3128.83,5810.69,CUST8380,Customer_2473,Surat,Gujarat,South,Amazon,UPI
O2306,2025-04-06,P005,Laptop Bag,Accessories,Dell,Bags,1475.12,4,5900.48,10,590.05,5310.43,CUST8198,Customer_8774,Lucknow,Uttar Pradesh,North,Flipkart,UPI
O2307,2025-07-04,P002,Bluetooth Speaker,Electronics,JBL,Audio,1310.05,1,1310.05,32,419.22,890.83,CUST6241,Customer_3199,Coimbatore,Tamil Nadu,East,Meesho,Credit Card
O2308,2025-10-14,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,1148.21,3,3444.63,24,826.71,2617.92,CUST8485,Customer_3416,Lucknow,Uttar Pradesh,North,Amazon,Credit Card
O2309,2025-10-11,P002,Bluetooth Speaker,Electronics,JBL,Audio,4902.24,3,14706.72,7,1029.47,13677.25,CUST4824,Customer_8372,Chennai,Tamil Nadu,North,Flipkart,UPI
O2310,2025-04-05,P007,Water Bottle,Fitness,Decathlon,Accessories,2178.53,4,8714.12,7,609.99,8104.13,CUST2592,Customer_1271,Vadodara,Gujarat,Central,Amazon,UPI
O2311,2025-07-29,P004,Power Bank,Electronics,Mi,Accessories,1526.2,4,6104.8,6,366.29,5738.51,CUST2848,Customer_3039,Kolkata,West Bengal,West,Flipkart,UPI
O2312,2025-08-25,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2297.35,4,9189.4,13,1194.62,7994.78,CUST4334,Customer_4964,Lucknow,Uttar Pradesh,West,Meesho,UPI
